3,3804,REZI,"Resideo Technologies, Inc.",Industrials,Security & Protection Services,USA,1.57B,-
4,3805,RF,Regions Financial Corporation,Financial,Banks - Regional,USA,10.55B,16.90
5,3806,RFIL,"RF Industries, Ltd.",Industrials,Electrical Equipment & Parts,USA,39.49M,24.29
6,3807,RFL,"Rafael Holdings, Inc.",Healthcare,Biotechnology,USA,280.05M,-
7,3808,RFP,Resolute Forest Products Inc.,Basic Materials,Paper & Paper Products,Canada,408.23M,-
8,3809,RGA,"Reinsurance Group of America, Incorporated",Financial,Insurance - Reinsurance,USA,6.85B,11.59
9,3810,RGCO,"RGC Resources, Inc.",Utilities,Utilities - Regulated Gas,USA,193.89M,17.05
10,3811,RGEN,Repligen Corporation,Healthcare,Medical Instruments & Supplies,USA,7.79B,250.67
11,3812,RGLD,"Royal Gold, Inc.",Basic Materials,Gold,USA,8.80B,67.72
12,3813,RGLS,Regulus Therapeutics Inc.,Healthcare,Biotechnology,USA,19.29M,-
13,3814,RGNX,REGENXBIO Inc.,Healthcare,Biotechnology,USA,1.07B,-
14,3815,RGP,"Resources Connection, Inc.",Industrials,Consulting Services,USA,369.96M,13.01
15,3816,RGR,"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense,USA,1.14B,24.03
16,3817,RGS,Regis Corporation,Consumer Cyclical,Personal Services,USA,230.12M,-
17,3818,RGT,"Royce Global Value Trust, Inc.",Financial,Asset Management,USA,129.30M,-
18,3819,RH,RH,Consumer Cyclical,Specialty Retail,USA,7.51B,51.29
19,3820,RHE,"Regional Health Properties, Inc.",Healthcare,Medical Care Facilities,USA,2.18M,-
0,3821,RHI,Robert Half International Inc.,Industrials,Staffing & Employment Services,USA,5.85B,15.97
1,3822,RHP,"Ryman Hospitality Properties, Inc.",Real Estate,REIT - Hotel & Motel,USA,2.03B,-
2,3823,RIBT,RiceBran Technologies,Consumer Defensive,Packaged Foods,USA,18.16M,-
3,3824,RICK,"RCI Hospitality Holdings, Inc.",Consumer Cyclical,Restaurants,USA,176.52M,-
4,3825,RIG,Transocean Ltd.,Energy,Oil & Gas Drilling,Switzerland,566.10M,-
5,3826,RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,396.98M,-
6,3827,RILY,"B. Riley Financial, Inc.",Financial,Financial Conglomerates,USA,676.52M,24.98
7,3828,RIO,Rio Tinto Group,Basic Materials,Other Industrial Metals & Mining,United Kingdom,100.73B,13.82
8,3829,RIOT,"Riot Blockchain, Inc.",Technology,Software - Application,USA,135.36M,-
9,3830,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,9.94B,11.80
10,3831,RKDA,"Arcadia Biosciences, Inc.",Basic Materials,Agricultural Inputs,USA,31.52M,-
11,3832,RKT,"Rocket Companies, Inc.",Financial,Mortgage Finance,USA,49.55B,9.56
12,3833,RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,USA,5.52B,-
13,3834,RLAY,"Relay Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.51B,-
14,3835,RLGT,"Radiant Logistics, Inc.",Industrials,Integrated Freight & Logistics,USA,258.78M,25.79
15,3836,RLGY,Realogy Holdings Corp.,Real Estate,Real Estate Services,USA,1.32B,-
16,3837,RLH,Red Lion Hotels Corporation,Consumer Cyclical,Lodging,USA,58.18M,-
17,3838,RLI,RLI Corp.,Financial,Insurance - Property & Casualty,USA,4.06B,35.09
18,3839,RLJ,RLJ Lodging Trust,Real Estate,REIT - Hotel & Motel,USA,1.47B,-
19,3840,RLMD,"Relmada Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,587.95M,-
0,3841,RM,Regional Management Corp.,Financial,Credit Services,USA,206.09M,7.13
1,3842,RMAX,"RE/MAX Holdings, Inc.",Real Estate,Real Estate Services,USA,633.06M,34.21
2,3843,RMBI,"Richmond Mutual Bancorporation, Inc.",Financial,Banks - Regional,USA,152.12M,-
3,3844,RMBL,"RumbleON, Inc.",Consumer Cyclical,Internet Retail,USA,77.40M,-
4,3845,RMBS,Rambus Inc.,Technology,Semiconductors,USA,1.52B,-
5,3846,RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Defensive,Confectioners,USA,18.39M,-
6,3847,RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,USA,25.55B,40.31
7,3848,RMED,"Ra Medical Systems, Inc.",Healthcare,Medical Devices,USA,17.98M,-
8,3849,RMG,RMG Acquisition Corp.,Financial,Shell Companies,USA,298.72M,196.79
9,3850,RMNI,"Rimini Street, Inc.",Technology,Software - Application,USA,303.72M,-
10,3851,RMR,The RMR Group Inc.,Real Estate,Real Estate Services,USA,930.32M,17.20
11,3852,RMRM,RMR Mortgage Trust,Real Estate,REIT - Mortgage,USA,101.82M,-
12,3853,RMTI,"Rockwell Medical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,99.00M,-
13,3854,RNA,"Avidity Biosciences, Inc.",Healthcare,Biotechnology,USA,1.22B,-
14,3855,RNET,"RigNet, Inc.",Energy,Oil & Gas Equipment & Services,USA,97.32M,-
15,3856,RNG,"RingCentral, Inc.",Technology,Software - Application,USA,25.97B,-
16,3857,RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,USA,40.56M,-
17,3858,RNLX,Renalytix AI plc,Healthcare,Diagnostics & Research,United Kingdom,553.12M,-
18,3859,RNR,RenaissanceRe Holdings Ltd.,Financial,Insurance - Reinsurance,Bermuda,9.03B,14.34
19,3860,RNST,Renasant Corporation,Financial,Banks - Regional,USA,1.32B,14.17
0,3861,RNWK,"RealNetworks, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,49.75M,-
1,3862,ROAD,"Construction Partners, Inc.",Industrials,Engineering & Construction,USA,909.73M,23.37
2,3863,ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products & Equipment,USA,2.04B,26.58
3,3864,ROG,Rogers Corporation,Technology,Electronic Components,USA,2.07B,92.41
4,3865,ROIC,Retail Opportunity Investments Corp.,Real Estate,REIT - Retail,USA,1.24B,29.96
5,3866,ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,USA,25.50B,33.27
6,3867,ROKU,"Roku, Inc.",Communication Services,Entertainment,USA,20.75B,-
7,3868,ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,USA,17.71B,83.34
8,3869,ROLL,RBC Bearings Incorporated,Industrials,Tools & Accessories,USA,3.11B,26.27
9,3870,ROP,"Roper Technologies, Inc.",Industrials,Specialty Industrial Machinery,USA,42.17B,25.88
10,3871,ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,USA,32.45B,35.16
11,3872,RP,"RealPage, Inc.",Technology,Software - Application,USA,6.06B,113.55
12,3873,RPAI,"Retail Properties of America, Inc.",Real Estate,REIT - Retail,USA,1.31B,523.33
13,3874,RPAY,Repay Holdings Corporation,Technology,Software - Infrastructure,USA,1.96B,-
14,3875,RPD,"Rapid7, Inc.",Technology,Software - Application,USA,3.30B,-
15,3876,RPLA,Replay Acquisition Corp.,Financial,Shell Companies,USA,367.28M,106.46
16,3877,RPM,RPM International Inc.,Basic Materials,Specialty Chemicals,USA,10.81B,35.51
17,3878,RPRX,Royalty Pharma plc,Healthcare,Biotechnology,USA,24.67B,12.45
18,3879,RPT,RPT Realty,Real Estate,REIT - Retail,USA,479.09M,9.79
19,3880,RPTX,Repare Therapeutics Inc.,Healthcare,Biotechnology,Canada,1.11B,-
0,3881,RRBI,"Red River Bancshares, Inc.",Financial,Banks - Regional,USA,349.44M,12.98
1,3882,RRC,Range Resources Corporation,Energy,Oil & Gas E&P,USA,1.73B,-
2,3883,RRD,R. R. Donnelley & Sons Company,Industrials,Specialty Business Services,USA,84.26M,-
3,3884,RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Cyclical,Restaurants,USA,187.95M,-
4,3885,RRR,"Red Rock Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,USA,2.02B,-
5,3886,RS,Reliance Steel & Aluminum Co.,Basic Materials,Steel,USA,6.58B,14.87
6,3887,RSG,"Republic Services, Inc.",Industrials,Waste Management,USA,30.24B,28.73
7,3888,RSSS,"Research Solutions, Inc.",Technology,Information Technology Services,USA,68.44M,-
8,3889,RST,Rosetta Stone Inc.,Technology,Software - Application,USA,721.59M,-
9,3890,RTLR,Rattler Midstream LP,Energy,Oil & Gas Midstream,USA,1.08B,28.11
10,3891,RTRX,"Retrophin, Inc.",Healthcare,Biotechnology,USA,963.43M,-
11,3892,RTX,Raytheon Technologies Corporation,Industrials,Aerospace & Defense,USA,90.47B,145.88
12,3893,RUBY,"Rubius Therapeutics, Inc.",Healthcare,Biotechnology,USA,409.59M,-
13,3894,RUHN,Ruhnn Holding Limited,Consumer Cyclical,Internet Retail,China,228.99M,-
14,3895,RUN,Sunrun Inc.,Technology,Solar,USA,7.41B,-
15,3896,RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.67B,17.52
16,3897,RUTH,"Ruth's Hospitality Group, Inc.",Consumer Cyclical,Restaurants,USA,392.83M,-
17,3898,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,247.01M,12.68
18,3899,RVLV,"Revolve Group, Inc.",Consumer Cyclical,Internet Retail,USA,1.43B,39.41
19,3900,RVMD,"Revolution Medicines, Inc.",Healthcare,Biotechnology,USA,1.92B,-
0,3901,RVNC,"Revance Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.87B,-
1,3902,RVP,"Retractable Technologies, Inc.",Healthcare,Medical Instruments & Supplies,USA,192.75M,31.20
2,3903,RVSB,"Riverview Bancorp, Inc.",Financial,Banks - Regional,USA,90.53M,7.78
3,3904,RWLK,ReWalk Robotics Ltd.,Healthcare,Medical Devices,Israel,19.88M,-
4,3905,RWT,"Redwood Trust, Inc.",Real Estate,REIT - Mortgage,USA,824.18M,-
5,3906,RXN,Rexnord Corporation,Industrials,Specialty Industrial Machinery,USA,3.58B,22.88
6,3907,RXT,"Rackspace Technology, Inc.",Technology,Software - Infrastructure,USA,3.65B,-
7,3908,RY,Royal Bank of Canada,Financial,Banks - Diversified,Canada,104.34B,12.32
8,3909,RYAAY,Ryanair Holdings plc,Industrials,Airlines,Ireland,15.43B,80.17
9,3910,RYAM,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,USA,226.19M,-
10,3911,RYB,"RYB Education, Inc.",Consumer Defensive,Education & Training Services,China,84.85M,-
11,3912,RYI,Ryerson Holding Corporation,Industrials,Metal Fabrication,USA,202.99M,7.71
12,3913,RYN,Rayonier Inc.,Real Estate,REIT - Specialty,USA,3.87B,83.36
13,3914,RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.31B,-
14,3915,SA,Seabridge Gold Inc.,Basic Materials,Gold,Canada,1.29B,-
15,3916,SABR,Sabre Corporation,Technology,Information Technology Services,USA,2.26B,-
16,3917,SACH,Sachem Capital Corp.,Real Estate,REIT - Mortgage,USA,73.53M,10.12
17,3918,SAFE,Safehold Inc.,Real Estate,REIT - Diversified,USA,2.87B,56.68
18,3919,SAFM,"Sanderson Farms, Inc.",Consumer Defensive,Packaged Foods,USA,2.76B,-
19,3920,SAFT,"Safety Insurance Group, Inc.",Financial,Insurance - Property & Casualty,USA,1.05B,12.67
0,3921,SAGE,"Sage Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.85B,-
1,3922,SAH,"Sonic Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,1.77B,-
2,3923,SAIA,"Saia, Inc.",Industrials,Trucking,USA,3.49B,31.50
3,3924,SAIC,Science Applications International Corporation,Technology,Information Technology Services,USA,4.53B,22.37
4,3925,SAIL,"SailPoint Technologies Holdings, Inc.",Technology,Software - Infrastructure,USA,3.45B,921.46
5,3926,SAL,"Salisbury Bancorp, Inc.",Financial,Banks - Regional,USA,99.07M,9.16
6,3927,SALM,"Salem Media Group, Inc.",Communication Services,Broadcasting,USA,26.17M,-
7,3928,SALT,Scorpio Bulkers Inc.,Industrials,Marine Shipping,Monaco,148.49M,-
8,3929,SAM,"The Boston Beer Company, Inc.",Consumer Defensive,Beverages - Brewers,USA,10.18B,82.43
9,3930,SAMA,Schultze Special Purpose Acquisition Corp.,Financial,Shell Companies,USA,165.32M,-
10,3931,SAMG,Silvercrest Asset Management Group Inc.,Financial,Asset Management,USA,157.41M,9.48
11,3932,SAN,"Banco Santander, S.A.",Financial,Banks - Diversified,Spain,34.05B,-
12,3933,SAND,Sandstorm Gold Ltd.,Basic Materials,Gold,Canada,1.72B,214.76
13,3934,SANM,Sanmina Corporation,Technology,Electronic Components,USA,1.81B,17.39
14,3935,SANW,S&W Seed Company,Consumer Defensive,Farm Products,USA,94.08M,-
15,3936,SAP,SAP SE,Technology,Software - Application,Germany,199.42B,35.14
16,3937,SAR,Saratoga Investment Corp.,Financial,Asset Management,USA,191.54M,6.38
17,3938,SASR,"Sandy Spring Bancorp, Inc.",Financial,Banks - Regional,USA,1.06B,14.42
18,3939,SATS,EchoStar Corporation,Technology,Communication Equipment,USA,2.67B,-
19,3940,SAVA,"Cassava Sciences, Inc.",Healthcare,Biotechnology,USA,78.50M,-
0,3941,SAVE,"Spirit Airlines, Inc.",Industrials,Airlines,USA,1.54B,96.04
1,3942,SB,"Safe Bulkers, Inc.",Industrials,Marine Shipping,Monaco,102.19M,-
2,3943,SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,USA,34.69B,-
3,3944,SBBP,Strongbridge Biopharma plc,Healthcare,Biotechnology,USA,148.40M,-
4,3945,SBCF,Seacoast Banking Corporation of Florida,Financial,Banks - Regional,USA,1.02B,12.60
5,3946,SBE,Switchback Energy Acquisition Corporation,Financial,Shell Companies,USA,326.05M,-
6,3947,SBFG,"SB Financial Group, Inc.",Financial,Banks - Regional,USA,110.76M,10.06
7,3948,SBGI,"Sinclair Broadcast Group, Inc.",Communication Services,Broadcasting,USA,1.46B,4.69
8,3949,SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,1.26B,12.12
9,3950,SBI,Western Asset Intermediate Muni Fund Inc.,Financial,Asset Management,USA,127.16M,-
10,3951,SBLK,Star Bulk Carriers Corp.,Industrials,Marine Shipping,Greece,614.14M,-
11,3952,SBNY,Signature Bank,Financial,Banks - Regional,USA,4.79B,8.47
12,3953,SBOW,"SilverBow Resources, Inc.",Energy,Oil & Gas E&P,USA,51.39M,-
13,3954,SBPH,"Spring Bank Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,25.44M,-
14,3955,SBR,Sabine Royalty Trust,Energy,Oil & Gas E&P,USA,425.21M,10.56
15,3956,SBRA,"Sabra Health Care REIT, Inc.",Real Estate,REIT - Healthcare Facilities,USA,3.22B,24.17
16,3957,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo,Utilities,Utilities - Regulated Water,Brazil,6.22B,16.28
17,3958,SBSI,"Southside Bancshares, Inc.",Financial,Banks - Regional,USA,859.81M,14.12
18,3959,SBSW,Sibanye Stillwater Limited,Basic Materials,Gold,South Africa,8.66B,16.15
19,3960,SBT,"Sterling Bancorp, Inc. (Southfield, MI)",Financial,Banks - Regional,USA,144.63M,2.74
0,3961,SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,USA,99.47B,76.68
1,3962,SC,Santander Consumer USA Holdings Inc.,Financial,Credit Services,USA,5.29B,21.83
2,3963,SCCO,Southern Copper Corporation,Basic Materials,Copper,USA,34.87B,30.06
3,3964,SCHL,Scholastic Corporation,Communication Services,Publishing,USA,766.69M,-
4,3965,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel,USA,517.26M,174.00
5,3966,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,43.67B,14.55
6,3967,SCI,Service Corporation International,Consumer Cyclical,Personal Services,USA,7.68B,19.62
7,3968,SCKT,"Socket Mobile, Inc.",Technology,Computer Hardware,USA,7.72M,-
8,3969,SCL,Stepan Company,Basic Materials,Specialty Chemicals,USA,2.61B,24.45
9,3970,SCM,Stellus Capital Investment Corporation,Financial,Asset Management,USA,169.72M,27.05
10,3971,SCON,Superconductor Technologies Inc.,Technology,Semiconductor Equipment & Materials,USA,95.51M,-
11,3972,SCOR,"comScore, Inc.",Communication Services,Advertising Agencies,USA,160.30M,-
12,3973,SCPH,scPharmaceuticals Inc.,Healthcare,Biotechnology,USA,210.04M,-
13,3974,SCPL,SciPlay Corporation,Communication Services,Electronic Gaming & Multimedia,USA,1.63B,17.58
14,3975,SCS,Steelcase Inc.,Industrials,Business Equipment & Supplies,USA,1.14B,8.12
15,3976,SCSC,"ScanSource, Inc.",Technology,Electronics & Computer Distribution,USA,479.04M,-
16,3977,SCU,"Sculptor Capital Management, Inc.",Financial,Asset Management,USA,656.73M,-
17,3978,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,Apparel Retail,USA,512.17M,50.18
18,3979,SCWX,SecureWorks Corp.,Technology,Software - Infrastructure,USA,1.04B,-
19,3980,SCX,The L.S. Starrett Company,Industrials,Tools & Accessories,USA,24.59M,5.80
0,3981,SCYX,"SCYNEXIS, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,58.43M,-
1,3982,SD,"SandRidge Energy, Inc.",Energy,Oil & Gas E&P,USA,58.68M,-
2,3983,SDC,"SmileDirectClub, Inc.",Healthcare,Medical Devices,USA,4.70B,-
3,3984,SDGR,"Schrodinger, Inc.",Healthcare,Health Information Services,USA,3.85B,-
4,3985,SDPI,"Superior Drilling Products, Inc.",Energy,Oil & Gas Equipment & Services,USA,8.90M,-
5,3986,SE,Sea Limited,Communication Services,Electronic Gaming & Multimedia,Singapore,69.65B,-
6,3987,SEAC,"SeaChange International, Inc.",Technology,Software - Application,USA,39.85M,-
7,3988,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,1.65B,-
8,3989,SEB,Seaboard Corporation,Industrials,Conglomerates,USA,3.12B,85.80
9,3990,SECO,Secoo Holding Limited,Consumer Cyclical,Internet Retail,China,142.48M,8.31
10,3991,SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,Israel,9.41B,56.09
11,3992,SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,USA,6.05B,15.48
12,3993,SEED,Origin Agritech Limited,Basic Materials,Agricultural Inputs,China,43.63M,-
13,3994,SEEL,"Seelos Therapeutics, Inc.",Healthcare,Biotechnology,USA,40.23M,-
14,3995,SEIC,SEI Investments Company,Financial,Asset Management,USA,7.37B,16.26
15,3996,SELB,"Selecta Biosciences, Inc.",Healthcare,Biotechnology,USA,269.98M,-
16,3997,SELF,"Global Self Storage, Inc.",Real Estate,REIT - Industrial,USA,37.96M,-
17,3998,SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,USA,2.67B,15.86
18,3999,SENEA,Seneca Foods Corporation,Consumer Defensive,Packaged Foods,USA,349.21M,4.98
19,4000,SENS,"Senseonics Holdings, Inc.",Healthcare,Diagnostics & Research,USA,101.53M,-
0,4001,SERV,"ServiceMaster Global Holdings, Inc.",Consumer Cyclical,Personal Services,USA,5.17B,131.99
1,4002,SESN,"Sesen Bio, Inc.",Healthcare,Biotechnology,USA,114.34M,-
2,4003,SF,Stifel Financial Corp.,Financial,Capital Markets,USA,3.57B,9.67
3,4004,SFBC,"Sound Financial Bancorp, Inc.",Financial,Banks - Regional,USA,81.60M,11.90
4,4005,SFBS,"ServisFirst Bancshares, Inc.",Financial,Banks - Regional,USA,1.86B,12.56
5,4006,SFE,"Safeguard Scientifics, Inc.",Financial,Asset Management,USA,120.06M,-
6,4007,SFET,Safe-T Group Ltd,Technology,Software - Infrastructure,Israel,14.49M,-
7,4008,SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Specialty Retail,USA,2.81B,-
8,4009,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1.05B,-
9,4010,SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,Grocery Stores,USA,2.58B,11.64
10,4011,SFNC,Simmons First National Corporation,Financial,Banks - Regional,USA,1.76B,6.43
11,4012,SFST,"Southern First Bancshares, Inc.",Financial,Banks - Regional,USA,191.21M,8.75
12,4013,SFTW,Osprey Technology Acquisition Corp.,Financial,Shell Companies,USA,399.24M,-
13,4014,SFUN,Fang Holdings Limited,Communication Services,Internet Content & Information,China,71.34M,-
14,4015,SG,"Sirius International Insurance Group, Ltd.",Financial,Insurance - Property & Casualty,Bermuda,1.32B,-
15,4016,SGA,"Saga Communications, Inc.",Communication Services,Broadcasting,USA,134.67M,34.02
16,4017,SGBX,"SG Blocks, Inc.",Industrials,Metal Fabrication,USA,15.14M,-
17,4018,SGC,"Superior Group of Companies, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,380.65M,13.92
18,4019,SGEN,"Seattle Genetics, Inc.",Healthcare,Biotechnology,USA,25.48B,-
19,4020,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,583.83M,-
0,4021,SGLB,"Sigma Labs, Inc.",Technology,Information Technology Services,USA,12.77M,-
1,4022,SGMA,"SigmaTron International, Inc.",Technology,Electronic Components,USA,13.51M,29.61
2,4023,SGMO,"Sangamo Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.44B,-
3,4024,SGMS,Scientific Games Corporation,Consumer Cyclical,Gambling,USA,1.81B,-
4,4025,SGOC,"SGOCO Group, Ltd.",Industrials,Conglomerates,Hong Kong,80.01M,-
5,4026,SGRP,"SPAR Group, Inc.",Industrials,Specialty Business Services,USA,16.49M,7.58
6,4027,SGRY,"Surgery Partners, Inc.",Healthcare,Medical Care Facilities,USA,1.06B,-
7,4028,SGU,"Star Group, L.P.",Energy,Oil & Gas Midstream,USA,413.83M,9.16
8,4029,SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants,USA,2.62B,-
9,4030,SHBI,"Shore Bancshares, Inc.",Financial,Banks - Regional,USA,126.81M,7.87
10,4031,SHEN,Shenandoah Telecommunications Company,Communication Services,Telecom Services,USA,2.75B,38.41
11,4032,SHG,"Shinhan Financial Group Co., Ltd.",Financial,Banks - Regional,South Korea,11.32B,4.22
12,4033,SHI,Sinopec Shanghai Petrochemical Company Limited,Energy,Oil & Gas Refining & Marketing,China,4.38B,-
13,4034,SHIP,Seanergy Maritime Holdings Corp.,Industrials,Marine Shipping,Greece,29.29M,0.31
14,4035,SHLL,Tortoise Acquisition Corp.,Financial,Shell Companies,USA,1.46B,-
15,4036,SHLO,"Shiloh Industries, Inc.",Consumer Cyclical,Auto Parts,USA,7.53M,-
16,4037,SHLX,"Shell Midstream Partners, L.P.",Energy,Oil & Gas Midstream,USA,4.00B,6.87
17,4038,SHO,"Sunstone Hotel Investors, Inc.",Real Estate,REIT - Hotel & Motel,USA,1.68B,-
18,4039,SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,USA,1.68B,49.20
19,4040,SHOP,Shopify Inc.,Technology,Software - Application,Canada,117.14B,-
0,4041,SHSP,"SharpSpring, Inc.",Technology,Software - Application,USA,125.87M,-
1,4042,SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,USA,63.91B,37.44
2,4043,SHYF,"The Shyft Group, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,708.99M,18.35
3,4044,SI,Silvergate Capital Corporation,Financial,Banks - Regional,USA,277.37M,13.58
4,4045,SIBN,"SI-BONE, Inc.",Healthcare,Medical Devices,USA,642.48M,-
5,4046,SIC,"Select Interior Concepts, Inc.",Consumer Cyclical,Residential Construction,USA,168.24M,-
6,4047,SID,Companhia Siderurgica Nacional,Basic Materials,Steel,Brazil,4.00B,-
7,4048,SIEB,Siebert Financial Corp.,Financial,Capital Markets,USA,116.88M,32.69
8,4049,SIEN,"Sientra, Inc.",Healthcare,Medical Devices,USA,186.62M,-
9,4050,SIF,"SIFCO Industries, Inc.",Industrials,Aerospace & Defense,USA,23.84M,3.60
10,4051,SIFY,Sify Technologies Limited,Communication Services,Telecom Services,India,192.64M,21.00
11,4052,SIG,Signet Jewelers Limited,Consumer Cyclical,Luxury Goods,Bermuda,856.02M,-
12,4053,SIGA,"SIGA Technologies, Inc.",Healthcare,Biotechnology,USA,519.13M,80.50
13,4054,SIGI,"Selective Insurance Group, Inc.",Financial,Insurance - Property & Casualty,USA,3.40B,18.06
14,4055,SII,Sprott Inc.,Financial,Asset Management,Canada,959.00M,-
15,4056,SILC,Silicom Ltd.,Technology,Communication Equipment,Israel,246.38M,35.61
16,4057,SILK,"Silk Road Medical, Inc",Healthcare,Medical Devices,USA,2.20B,-
17,4058,SILV,SilverCrest Metals Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,1.31B,-
18,4059,SIM,"Grupo Simec, S.A.B. de C.V.",Basic Materials,Steel,Mexico,1.02B,-
19,4060,SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,Hong Kong,1.28B,14.95
0,4061,SINA,SINA Corporation,Communication Services,Internet Content & Information,China,2.61B,-
1,4062,SINO,"Sino-Global Shipping America, Ltd.",Industrials,Integrated Freight & Logistics,USA,5.88M,-
2,4063,SINT,"Sintx Technologies, Inc.",Healthcare,Medical Devices,USA,43.23M,-
3,4064,SIRI,Sirius XM Holdings Inc.,Communication Services,Broadcasting,USA,24.39B,24.47
4,4065,SITC,SITE Centers Corp.,Real Estate,REIT - Retail,USA,1.44B,33.16
5,4066,SITE,"SiteOne Landscape Supply, Inc.",Industrials,Industrial Distribution,USA,5.17B,49.89
6,4067,SITM,SiTime Corporation,Technology,Semiconductors,USA,1.15B,-
7,4068,SIVB,SVB Financial Group,Financial,Banks - Regional,USA,12.82B,14.45
8,4069,SIX,Six Flags Entertainment Corporation,Consumer Cyclical,Leisure,USA,1.78B,-
9,4070,SJ,Scienjoy Holding Corporation,Communication Services,Broadcasting,China,135.58M,-
10,4071,SJI,"South Jersey Industries, Inc.",Utilities,Utilities - Diversified,USA,2.06B,18.30
11,4072,SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,USA,12.97B,14.97
12,4073,SJR,Shaw Communications Inc.,Communication Services,Telecom Services,Canada,9.50B,18.68
13,4074,SJT,San Juan Basin Royalty Trust,Energy,Oil & Gas E&P,USA,121.48M,22.74
14,4075,SJW,SJW Group,Utilities,Utilities - Regulated Water,USA,1.73B,66.34
15,4076,SKM,"SK Telecom Co.,Ltd",Communication Services,Telecom Services,South Korea,16.45B,17.99
16,4077,SKT,"Tanger Factory Outlet Centers, Inc.",Real Estate,REIT - Retail,USA,506.46M,-
17,4078,SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,Footwear & Accessories,USA,4.72B,33.21
18,4079,SKY,Skyline Champion Corporation,Consumer Cyclical,Residential Construction,USA,1.57B,28.59
19,4080,SKYS,"Sky Solar Holdings, Ltd.",Utilities,Utilities - Renewable,Hong Kong,127.39M,-
0,4081,SKYW,"SkyWest, Inc.",Industrials,Airlines,USA,1.64B,10.20
1,4082,SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,USA,4.22B,141.06
2,4083,SLB,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,USA,24.34B,-
3,4084,SLCA,"U.S. Silica Holdings, Inc.",Energy,Oil & Gas Equipment & Services,USA,269.03M,-
4,4085,SLCT,"Select Bancorp, Inc.",Financial,Banks - Regional,USA,131.53M,17.03
5,4086,SLDB,Solid Biosciences Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,105.62M,-
6,4087,SLF,Sun Life Financial Inc.,Financial,Insurance - Diversified,Canada,24.08B,13.79
7,4088,SLG,SL Green Realty Corp.,Real Estate,REIT - Office,USA,3.24B,15.93
